bin: 0,702.824000,854.935000,631.507000,610.663000,423.473000,371.319000,434.972000,386.799000,509.935000,428.852000,456.793000
bin: 1,1097.315000,540.544000,435.699000,409.440000,381.646000,439.074000,459.837000,395.875000,381.955000,393.952000,480.170000
bin: 2,708.434000,548.343000,520.052000,529.939000,528.948000,677.890000,572.231000,471.816000,449.948000,507.937000,478.762000
bin: 3,1130.949000,639.719000,506.655000,640.469000,551.028000,500.869000,536.866000,483.269000,515.469000,455.503000,525.246000
bin: 4,983.806000,641.752000,568.193000,531.628000,573.968000,563.873000,639.185000,683.880000,566.362000,542.098000,590.157000
bin: 5,1413.309000,684.850000,562.993000,676.740000,640.071000,583.020000,624.020000,612.031000,758.181000,778.776000,645.526000
bin: 6,1314.311000,640.607000,612.846000,613.594000,641.471000,686.634000,703.746000,646.365000,739.716000,720.284000,664.844000
bin: 7,1363.652000,862.343000,668.610000,712.327000,771.075000,742.857000,676.540000,686.460000,750.281000,673.514000,692.643000
bin: 8,1398.989000,805.277000,701.667000,724.331000,711.314000,713.884000,702.250000,722.654000,763.982000,684.781000,775.550000
bin: 9,1693.800000,944.312000,798.097000,763.948000,761.486000,803.041000,981.818000,879.009000,777.549000,782.977000,816.788000
bin: 10,1572.187000,855.826000,769.061000,865.162000,1134.414000,914.301000,785.960000,804.009000,1168.997000,1112.546000,821.218000
bin: 11,1783.688000,1017.216000,962.410000,1107.892000,973.542000,837.895000,782.986000,860.220000,888.463000,789.883000,905.524000
bin: 12,1875.701000,988.074000,910.433000,1012.713000,1157.165000,800.613000,804.264000,924.971000,1009.137000,1246.355000,1272.411000
bin: 13,1782.765000,997.482000,947.292000,892.717000,911.095000,971.605000,812.847000,813.093000,839.081000,935.187000,1040.588000
bin: 14,1807.618000,977.008000,950.907000,1117.189000,1021.290000,873.781000,823.078000,841.649000,905.714000,1022.854000,956.770000
bin: 15,1784.307000,1072.502000,945.612000,1104.647000,887.400000,969.486000,881.072000,920.967000,861.202000,862.545000,951.667000
bin: 16,2037.568000,1023.207000,976.369000,1152.267000,1512.295000,1276.726000,994.280000,1078.544000,1071.766000,1029.346000,925.312000
bin: 17,1979.073000,978.028000,966.653000,986.386000,1009.298000,1219.546000,1652.105000,1286.805000,939.664000,1037.916000,1059.574000
bin: 18,1867.558000,1055.217000,1061.300000,956.880000,991.056000,984.156000,970.721000,992.208000,1023.306000,1019.767000,1019.308000
bin: 19,1872.595000,1153.480000,1072.510000,1101.015000,1082.093000,1223.887000,986.887000,1004.179000,1021.298000,1060.284000,1128.034000
bin: 20,1962.083000,1063.284000,925.347000,1021.914000,1017.266000,1138.152000,1059.693000,1152.594000,1138.077000,1072.006000,1023.603000
bin: 21,1980.323000,1034.994000,968.957000,993.046000,1050.353000,1149.737000,1058.403000,994.673000,986.134000,935.595000,985.540000
bin: 22,1818.446000,1019.023000,1169.070000,990.769000,987.924000,971.113000,1029.503000,1080.104000,989.427000,1012.731000,1002.068000
bin: 23,1847.447000,1041.735000,1008.212000,1047.700000,1082.507000,1108.768000,999.113000,985.483000,987.428000,1149.401000,1646.163000
bin: 24,2062.668000,1146.121000,1107.459000,1078.640000,1080.050000,1068.357000,1143.487000,1145.380000,1043.141000,1325.233000,1122.486000
bin: 25,2045.943000,1134.276000,1060.033000,1081.430000,1045.701000,1037.327000,1017.558000,999.596000,1009.895000,994.047000,1033.092000
bin: 26,2187.503000,1296.653000,1236.026000,1112.061000,1238.017000,1142.321000,1046.179000,973.188000,1071.502000,990.970000,1029.245000
bin: 27,1818.061000,1152.030000,1035.869000,1082.767000,1138.396000,1162.505000,977.760000,1011.523000,1037.703000,1022.105000,1012.719000
bin: 28,1841.252000,1203.627000,1120.637000,1436.942000,1470.532000,979.664000,1000.450000,1160.685000,1126.939000,1336.224000,1843.720000
bin: 29,1858.524000,991.862000,1162.208000,1154.086000,1079.396000,1024.152000,1117.420000,1440.529000,1179.723000,1291.119000,1175.685000
bin: 30,1933.307000,1114.416000,1006.428000,949.513000,980.175000,1031.635000,1018.205000,1059.943000,1013.834000,987.160000,1166.667000
bin: 31,1723.399000,1140.788000,1026.290000,1029.911000,1033.515000,1350.110000,1212.430000,1029.631000,982.187000,1000.747000,1261.957000
bin: 0,695.564000,432.247000,425.638000,391.442000,429.084000,408.875000,326.502000,334.187000,349.217000,360.350000,406.642000
bin: 1,769.107000,464.077000,413.371000,397.430000,434.726000,435.361000,423.159000,450.998000,501.554000,444.325000,418.497000
bin: 2,1261.221000,551.677000,457.502000,467.621000,448.128000,425.214000,419.126000,414.927000,441.678000,478.627000,454.932000
bin: 3,1065.130000,513.666000,550.009000,519.109000,597.485000,527.483000,558.704000,482.405000,570.179000,536.434000,557.889000
bin: 4,981.781000,575.603000,574.626000,581.485000,552.815000,589.736000,648.733000,526.499000,550.331000,523.230000,530.671000
bin: 5,1177.257000,657.832000,640.639000,559.059000,546.463000,556.032000,629.556000,640.060000,627.692000,555.715000,627.823000
bin: 6,1109.409000,703.691000,671.800000,581.913000,620.878000,627.035000,640.297000,601.537000,577.778000,625.885000,605.186000
bin: 7,1306.689000,720.892000,676.137000,631.305000,681.673000,683.494000,671.390000,726.416000,727.726000,700.764000,701.017000
bin: 8,1306.395000,791.999000,793.475000,892.997000,742.574000,756.193000,704.785000,751.143000,736.436000,734.721000,705.150000
bin: 9,1446.807000,878.919000,825.205000,885.460000,875.025000,856.628000,822.206000,867.026000,931.769000,1195.036000,2001.725000
bin: 10,1602.933000,863.508000,825.499000,847.003000,926.397000,1110.863000,1034.195000,855.597000,841.056000,848.193000,810.392000
bin: 11,1646.131000,975.717000,908.373000,1150.337000,1145.629000,848.288000,852.106000,858.602000,848.305000,830.547000,785.984000
bin: 12,1838.616000,950.066000,985.788000,839.047000,905.242000,902.006000,984.412000,1093.651000,863.586000,918.040000,888.051000
bin: 13,1887.584000,1017.263000,950.422000,1157.663000,1309.677000,1034.695000,891.752000,882.396000,861.079000,922.925000,901.079000
bin: 14,1720.261000,969.463000,902.261000,836.287000,824.804000,865.935000,1064.305000,993.168000,826.803000,802.293000,844.917000
bin: 15,1722.772000,881.750000,854.483000,973.975000,1152.612000,1068.688000,885.399000,870.816000,855.181000,853.255000,849.044000
bin: 16,1890.567000,978.455000,970.417000,1065.606000,1081.579000,998.675000,926.501000,963.644000,1096.836000,1071.675000,968.357000
bin: 17,2082.931000,998.601000,981.391000,953.616000,984.405000,1079.881000,1205.974000,1131.566000,1048.704000,995.633000,939.234000
bin: 18,1831.933000,1027.766000,1021.680000,971.253000,952.832000,1009.445000,940.454000,1006.588000,1017.252000,1007.616000,985.174000
bin: 19,1946.524000,1083.824000,1020.008000,986.964000,966.425000,1070.980000,1029.216000,996.656000,1022.494000,1012.189000,1046.055000
bin: 20,2002.987000,1216.681000,1056.263000,976.413000,993.387000,1040.012000,1008.766000,1001.400000,988.932000,1027.989000,1036.866000
bin: 21,1807.525000,1118.408000,1025.960000,1004.570000,1016.154000,1040.237000,1327.724000,1189.593000,1056.976000,1386.203000,1641.245000
bin: 22,1951.161000,1105.144000,1429.450000,1303.191000,1198.691000,1016.629000,1066.055000,1095.665000,1252.442000,1927.528000,987.702000
bin: 23,1789.765000,1144.443000,1006.041000,955.237000,953.460000,955.409000,976.344000,1103.978000,1141.695000,1244.743000,1243.284000
bin: 24,1960.656000,1389.169000,1278.330000,1524.669000,1055.524000,1064.907000,1078.958000,1725.587000,1122.878000,1306.650000,1376.158000
bin: 25,1973.474000,1115.561000,1128.322000,1098.219000,1082.014000,1080.873000,1077.426000,1011.569000,1093.956000,976.151000,1084.641000
bin: 26,2029.030000,1068.546000,1277.070000,1152.097000,1215.215000,1186.348000,1024.079000,1002.340000,1015.577000,1045.017000,1039.167000
bin: 27,2114.408000,1105.855000,1234.112000,1175.177000,2037.457000,1388.331000,1173.437000,1073.375000,964.779000,1004.816000,1017.832000
bin: 28,1863.425000,1288.821000,1588.087000,1117.923000,1118.917000,1395.688000,1071.213000,1354.478000,1306.505000,1648.778000,1314.286000
bin: 29,1857.018000,999.662000,1137.332000,1129.824000,1378.605000,1364.709000,1125.171000,980.098000,1135.543000,1247.116000,1015.151000
bin: 30,2046.455000,1049.846000,1067.996000,1465.490000,1290.627000,1073.130000,1152.839000,1209.708000,1118.965000,1037.644000,1007.747000
bin: 31,1795.866000,1148.518000,1104.457000,930.543000,976.624000,1027.672000,1049.230000,999.322000,959.785000,940.537000,906.354000
bin: 0,1328.908000,592.972000,519.043000,568.812000,564.532000,574.118000,615.309000,620.850000,504.953000,493.961000,513.647000
bin: 1,1493.265000,884.140000,802.536000,846.498000,833.298000,764.689000,779.904000,707.377000,752.377000,757.625000,690.583000
bin: 2,1658.698000,1125.649000,1076.527000,1031.943000,1029.555000,1053.747000,1029.066000,972.573000,1047.205000,1012.571000,990.888000
bin: 3,2139.992000,1768.945000,1531.149000,1348.402000,1310.609000,1342.691000,1324.493000,1392.809000,1298.712000,1311.385000,1350.237000
bin: 4,2754.902000,1871.872000,1682.335000,1716.720000,1681.774000,1910.682000,1678.986000,1683.218000,1664.286000,1703.123000,1767.405000
bin: 5,3085.284000,1978.135000,1978.712000,1996.151000,2326.823000,1947.877000,1940.197000,1958.122000,1963.864000,2013.030000,1922.475000
bin: 6,3472.741000,2372.551000,2228.928000,2295.123000,2406.976000,2246.377000,2231.321000,2233.092000,2182.037000,2262.988000,2291.988000
bin: 7,4980.623000,3457.960000,2494.329000,2538.188000,2490.289000,2469.368000,2562.292000,2538.358000,2498.708000,2483.194000,2536.872000
bin: 8,3564.109000,2892.085000,2906.871000,2856.973000,2897.387000,2949.768000,2872.147000,2879.644000,2834.458000,3534.838000,2882.686000
bin: 9,3693.381000,5140.540000,5239.223000,3140.860000,5626.025000,6818.894000,3411.731000,3160.984000,3094.895000,3788.407000,4477.846000
bin: 10,4096.828000,3506.865000,3328.082000,3367.136000,3266.883000,3194.958000,3722.483000,6479.635000,3303.417000,3426.481000,3550.241000
bin: 11,4152.761000,3442.781000,4893.808000,3431.284000,3407.889000,3540.301000,3617.415000,4403.227000,3459.196000,3420.019000,3381.387000
bin: 12,4350.931000,4221.313000,3781.250000,3839.824000,3809.048000,3764.943000,3877.183000,3899.114000,4100.781000,3842.067000,3862.443000
bin: 13,4157.649000,3766.292000,3638.471000,3578.466000,3607.489000,4069.141000,4655.895000,3550.983000,3692.123000,3580.277000,3618.656000
bin: 14,4568.226000,3835.454000,5234.146000,3708.078000,3582.301000,3576.187000,3590.563000,3581.350000,3681.480000,3554.375000,3644.363000
bin: 15,4339.600000,4682.214000,4631.692000,7822.890000,3737.742000,5908.098000,5550.813000,3604.322000,3532.747000,3817.583000,3633.855000
bin: 16,5326.761000,4422.014000,4437.940000,4438.568000,4370.333000,5000.394000,5126.513000,4828.769000,4553.086000,6498.441000,6955.210000
bin: 17,5516.260000,4434.960000,4807.519000,4622.327000,4675.635000,4678.302000,4504.764000,4493.790000,4616.091000,4532.922000,4416.153000
bin: 18,5151.538000,4311.603000,4279.492000,4462.407000,4531.949000,4349.537000,4376.448000,4859.176000,4444.842000,4418.236000,4455.924000
bin: 19,5233.817000,4327.028000,4467.139000,4331.906000,4300.263000,4419.472000,4299.980000,4415.558000,4448.553000,4647.456000,4461.555000
bin: 20,5172.004000,4357.383000,4103.414000,4213.646000,4244.397000,4139.085000,4328.986000,4256.439000,4225.456000,4223.313000,4194.118000
bin: 21,5130.464000,3946.690000,4004.326000,4424.558000,9839.242000,4452.676000,3999.779000,4040.169000,3993.432000,4384.895000,3931.325000
bin: 22,4884.223000,3863.708000,3848.224000,3842.699000,3914.862000,4523.012000,4156.090000,3854.771000,3954.802000,3849.137000,3870.432000
bin: 23,4650.232000,5182.629000,3821.748000,4954.777000,6494.784000,3606.284000,6687.143000,4739.224000,6785.468000,6003.011000,6340.176000
bin: 24,6085.507000,4438.336000,5895.735000,6130.720000,6659.390000,5752.860000,4419.882000,4315.590000,4490.219000,4313.837000,4241.631000
bin: 25,5006.824000,6477.224000,6853.004000,3865.186000,3824.320000,3889.726000,4249.912000,6387.052000,5415.162000,6094.234000,6328.621000
bin: 26,4702.693000,6905.204000,6168.617000,6147.925000,5785.439000,5847.649000,5674.609000,3813.745000,7366.361000,6054.253000,4859.377000
bin: 27,4234.891000,3228.809000,3196.666000,3289.094000,5313.860000,4696.914000,3253.414000,3365.206000,3343.966000,3284.132000,3281.466000
bin: 28,4202.040000,3591.104000,3493.840000,5423.114000,5702.518000,6301.866000,4699.299000,3708.670000,4423.271000,3515.557000,3431.678000
bin: 29,4152.791000,3089.712000,3116.637000,3075.375000,3095.806000,3289.818000,4538.674000,3153.497000,3050.240000,3035.558000,3365.100000
bin: 30,3962.729000,4018.318000,2930.724000,2681.029000,2723.209000,2634.741000,2716.639000,2739.668000,2776.835000,2696.264000,3151.393000
bin: 31,3649.193000,2507.678000,2763.482000,3477.245000,3430.155000,3120.755000,2896.486000,4057.091000,3283.367000,3796.197000,2613.703000
bin: 0,4691.885000,3154.651000,3106.845000,6224.245000,4326.555000,3897.947000,3795.394000,5839.325000,2711.254000,2720.694000,2679.590000
bin: 1,6033.192000,5280.273000,5358.119000,5274.413000,5246.448000,5512.884000,5305.902000,5357.557000,5302.843000,5366.714000,5374.083000
bin: 2,9186.119000,8232.224000,8305.807000,8461.062000,8239.983000,8499.607000,8256.560000,8773.817000,8685.871000,8294.728000,8449.400000
bin: 3,12034.265000,11588.920000,11407.790000,11398.608000,11412.055000,11528.203000,11636.446000,11720.949000,11449.198000,11155.120000,11762.192000
bin: 4,15354.395000,14737.535000,14693.740000,14971.317000,15333.307000,14917.310000,14921.979000,16767.386000,15808.662000,14832.021000,14844.683000
bin: 5,17559.460000,17899.862000,17198.788000,16608.746000,16901.492000,16942.778000,16745.288000,16628.767000,16851.313000,17102.476000,16824.537000
bin: 6,19477.645000,20163.982000,19759.295000,19554.102000,19317.078000,19381.367000,19539.729000,19243.587000,19511.319000,19449.788000,19137.567000
bin: 7,21825.103000,22052.248000,21846.800000,21775.892000,21984.449000,21527.566000,21756.756000,21776.985000,22503.567000,21750.610000,21628.313000
bin: 8,25408.395000,27164.489000,26331.803000,25619.753000,27441.622000,26529.418000,25853.356000,26865.774000,25674.290000,26205.334000,29090.274000
bin: 9,27742.522000,26717.381000,27222.603000,27823.690000,26966.058000,27796.873000,27503.256000,27809.198000,27627.764000,27285.166000,27670.339000
