bin: 0,24.115046,24.134338,24.171671,24.164452,24.152300
bin: 1,25.404054,25.400145,25.388290,25.417924,25.379120
bin: 2,26.799540,26.797934,26.805459,26.799309,26.826979
bin: 3,28.411682,28.401301,28.400554,28.392296,28.400542
bin: 4,30.609669,30.591317,30.600475,30.610913,30.586351
bin: 5,31.014772,31.009666,30.985100,30.987165,30.995905
bin: 6,32.331016,32.325829,32.358408,32.343255,32.329177
bin: 7,33.618533,33.578732,33.563384,33.560582,33.583657
bin: 8,34.201894,34.232016,34.201892,34.213771,34.221722
bin: 9,36.827294,36.792589,36.769178,36.791035,36.757835
bin: 10,36.682345,36.714451,36.677368,36.688428,36.745311
bin: 11,37.327217,37.274038,37.316699,37.294773,37.343131
bin: 12,39.440244,39.429211,39.459551,39.439592,39.480471
bin: 13,39.715459,39.672288,39.745902,39.693910,39.672936
bin: 14,39.458084,39.339526,39.352284,39.383609,39.396885
bin: 15,40.119856,40.204555,40.136089,40.162050,40.092068
bin: 16,45.264346,45.260151,45.267843,45.256632,45.163371
bin: 17,46.011397,45.922066,45.986663,45.962337,45.892797
bin: 18,44.970181,45.067947,45.145473,45.010860,45.040728
bin: 19,47.447749,47.410524,47.410233,47.495418,47.541206
bin: 20,47.658103,47.704904,47.494116,47.524801,47.602722
bin: 21,46.236993,46.465985,46.226201,46.303460,46.331228
bin: 22,46.694135,46.577337,46.582434,46.631882,46.674857
bin: 23,47.041694,46.891355,47.076637,47.078585,47.011175
bin: 24,49.591442,49.629591,49.637033,49.503892,49.577871
bin: 25,47.910428,47.836200,47.921346,47.951799,47.903819
bin: 26,45.989824,45.879694,45.934308,45.995955,46.057819
bin: 27,45.997902,46.000872,45.904486,45.897520,45.952434
bin: 28,46.161034,46.088634,46.092308,46.233609,46.166400
bin: 29,43.285343,43.283993,43.264531,43.326479,43.319922
bin: 30,41.588239,41.565170,41.587401,41.740886,41.590051
bin: 31,39.078424,39.044218,39.002738,39.027490,39.012072
bin: 0,24.229760,24.253648,24.283303,24.287065,24.251308
bin: 1,25.551691,25.523195,25.521648,25.529431,25.533622
bin: 2,27.072861,27.089647,27.060299,27.074284,27.048349
bin: 3,28.746212,28.712840,28.736506,28.673365,28.721313
bin: 4,31.052846,31.026099,31.040123,31.086286,31.086990
bin: 5,31.428867,31.359063,31.418123,31.389618,31.393460
bin: 6,32.842573,32.863218,32.859313,32.881833,32.872294
bin: 7,34.087454,34.078127,34.077983,34.074782,34.047182
bin: 8,34.855805,34.906595,34.880227,34.850294,34.850397
bin: 9,37.385202,37.496158,37.465354,37.463130,37.425241
bin: 10,37.490020,37.473297,37.457391,37.490035,37.485450
bin: 11,37.990630,37.892539,37.953492,38.013798,37.953151
bin: 12,40.062044,40.117998,40.107912,40.062234,40.072130
bin: 13,40.502781,40.527013,40.514832,40.546482,40.513735
bin: 14,40.059377,40.124904,40.072548,40.056224,40.074714
bin: 15,40.990461,40.933284,40.979698,40.914585,40.947719
bin: 16,46.206368,46.098797,46.066493,46.085597,46.011858
bin: 17,47.021775,46.855057,46.796148,46.878935,46.920971
bin: 18,45.849073,45.727376,45.771943,45.864838,45.828042
bin: 19,48.520872,48.331645,48.480471,48.485388,48.439669
bin: 20,48.778312,48.733325,48.796975,48.755523,48.774465
bin: 21,47.449822,47.513119,47.527645,47.403981,47.362235
bin: 22,47.659079,47.603666,47.482996,47.509271,47.523875
bin: 23,48.240885,48.167882,48.173461,48.143028,48.112775
bin: 24,50.701421,50.459485,50.528825,50.442445,50.541888
bin: 25,49.158978,49.118662,49.126497,49.004868,49.115770
bin: 26,47.100713,47.085370,47.103981,47.094519,47.109898
bin: 27,47.147359,47.158943,47.115979,47.195151,47.172117
bin: 28,47.344796,47.247514,47.375174,47.229793,47.317068
bin: 29,44.623374,44.625410,44.562376,44.445124,44.569495
bin: 30,42.958601,42.819965,42.928631,42.920753,42.803126
bin: 31,40.158383,40.093521,40.106784,40.184941,40.118932
bin: 0,33.932490,33.803054,33.791113,33.905288,33.941763
bin: 1,41.957434,41.811756,41.891302,41.855922,41.905180
bin: 2,58.707587,58.396080,58.566060,58.474089,58.399032
bin: 3,82.283029,80.388935,79.395040,79.021419,79.564271
bin: 4,93.461826,96.228154,97.009249,92.991988,94.182846
bin: 5,83.146939,83.247364,83.715327,84.344885,86.064987
bin: 6,108.476440,105.430824,107.190869,107.612650,108.594977
bin: 7,145.822807,147.997108,146.267535,141.172540,143.086451
bin: 8,144.241659,145.384053,143.322578,141.322749,138.995510
bin: 9,175.740802,168.272489,173.232283,171.570628,170.263535
